sample_name	sample_name_original	sample_type	collection_timestamp	country	depth_sample	description	elevation	emp500_principal_investigator	emp500_study_id	emp500_pi_study_id	emp500_title	empo_0	empo_1	empo_2	empo_3	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	empo_4	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	host_scientific_name	latitude	longitude	project_name	scientific_name
13114.roy.chowdhury.45.s013	RoyChowdhury45.soil.13.SO2.1	soil	7/21/15	Spain	0.025	subsurface soil	2	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO2-1	not applicable	37.221464	-6.962177	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s014	RoyChowdhury45.soil.14.SO2.5	soil	7/21/15	Spain	0.025	subsurface soil	2	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO2-5	not applicable	37.221457	-6.962103	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s015	RoyChowdhury45.soil.15.SO2.s1	soil	7/21/15	Spain	0.005	surface soil	2	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO2-s1	not applicable	37.221464	-6.962177	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s016	RoyChowdhury45.soil.16.SO2.s8	soil	7/21/15	Spain	0.005	surface soil	2	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO2-s8	not applicable	37.221457	-6.962103	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s017	RoyChowdhury45.soil.17.SO3.3	soil	7/21/15	Spain	0.025	subsurface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO3-3	not applicable	37.20772	-6.957318	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s018	RoyChowdhury45.soil.18.SO3.3s	soil	7/21/15	Spain	0.005	surface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO3-3s	not applicable	37.20772	-6.957318	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s019	RoyChowdhury45.soil.19.SO3.1	soil	7/21/15	Spain	0.025	subsurface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO3-1	not applicable	37.207736	-6.957184	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s020	RoyChowdhury45.soil.20.SO3.1s	soil	7/21/15	Spain	0.005	surface soil	4	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO3-1s	not applicable	37.207736	-6.957184	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s021	RoyChowdhury45.soil.21.SO4.1	soil	7/21/15	Spain	0.025	subsurface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO4-1	not applicable	37.206429	-6.955089	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s022	RoyChowdhury45.soil.22.SO4.1s	soil	7/21/15	Spain	0.005	surface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO4-1s	not applicable	37.206429	-6.955089	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s023	RoyChowdhury45.soil.23.SO4.9	soil	7/21/15	Spain	0.025	subsurface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO4-9	not applicable	37.206429	-6.955089	MinT	salt marsh metagenome
13114.roy.chowdhury.45.s024	RoyChowdhury45.soil.24.SO4.9s	soil	7/21/15	Spain	0.005	surface soil	3	Roy-Chowdhury	45	Roy-Chowdhury45	Spanish hypersaline sandy soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Soil (saline)	Soil (saline)	Soil (saline)	marine salt marsh biome	saline marsh	soil	soil	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	SO4-9s	not applicable	37.206429	-6.955089	MinT	salt marsh metagenome
13114.sandin.54.s001	Sandin54.Blanton.host.associated.1	fish gut contents	07/05/2014 10:00	USA - California	20	Girella nigricans gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Santa Catalina Island	GN1C	not applicable	33.44520833	-118.4855722	SCB_teleost	gut metagenome
13114.sandin.54.s002	Sandin54.Blanton.host.associated.2	fish gut contents	08/02/2014 10:00	USA - California	20	Girella nigricans gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Santa Catalina Island	GN2A	not applicable	33.44520833	-118.4855722	SCB_teleost	gut metagenome
13114.sandin.54.s003	Sandin54.Blanton.host.associated.3	fish gut contents	08/02/2014 10:00	USA - California	20	Girella nigricans gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Santa Catalina Island	GN2B	not applicable	33.44520833	-118.4855722	SCB_teleost	gut metagenome
13114.sandin.54.s004	Sandin54.Blanton.host.associated.4	fish gut contents	11/23/13 16:00	USA - California	10	Atherinopsis californiensis gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Scripps Coastal Reserve	AC4B	not applicable	32.86715	-117.2573472	SCB_teleost	gut metagenome
13114.sandin.54.s005	Sandin54.Blanton.host.associated.5	fish gut contents	3/31/14 11:00	USA - California	20	Embiotoca jacksoni gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Kendall-Frost Mission Bay Marsh Reserve	EJ1A	not applicable	32.77924444	-117.2280806	SCB_teleost	gut metagenome
13114.sandin.54.s006	Sandin54.Blanton.host.associated.6	fish gut contents	3/31/14 11:00	USA - California	20	Embiotoca jacksoni gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Kendall-Frost Mission Bay Marsh Reserve	EJ1B	not applicable	32.77924444	-117.2280806	SCB_teleost	gut metagenome
13114.sandin.54.s007	Sandin54.Blanton.host.associated.7	fish gut contents	1/29/16 10:45	USA - California	20	Triakis semifasciata captive duodenum valve contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:La Jolla Cove	XTSA_D	not applicable	32.85047778	-117.2705806	SCB_elasmo	gut metagenome
13114.sandin.54.s008	Sandin54.Blanton.host.associated.8	fish gut contents	1/29/16 10:45	USA - California	20	Triakis semifasciata captive spiral valve contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:La Jolla Cove	XTSA_S	not applicable	32.85047778	-117.2705806	SCB_elasmo	gut metagenome
13114.sandin.54.s009	Sandin54.Blanton.host.associated.9	fish gut contents	1/28/16 10:30	USA - California	200	Eptatretus stoutii captive gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Scripps Coastal Reserve	XES1A	not applicable	32.87051111	-117.2607611	SCB_myxini	gut metagenome
13114.sandin.54.s010	Sandin54.Blanton.host.associated.10	fish gut contents	1/28/16 10:30	USA - California	200	Eptatretus stoutii wild gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Scripps Coastal Reserve	XES2A	not applicable	32.87051111	-117.2607611	SCB_myxini	gut metagenome
13114.sandin.54.s011	Sandin54.Blanton.host.associated.11	fish gut contents	1/28/16 10:30	USA - California	200	Eptatretus stoutii wild gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	United States of America:State of California:Scripps Coastal Reserve	XES2B	not applicable	32.87051111	-117.2607611	SCB_myxini	gut metagenome
13114.sandin.54.s012	Sandin54.Ac.achi.1213.foregut	fish gut contents	10/28/13 0:00	Kiribati	not provided	Acanthurus achilles gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	Oceania:Kiribati:Central Line Islands:Starbuck Island	Ac.achi.1213.foregut	not applicable	-5.641667	-155.877778	Southern Line Islands 2013	gut metagenome
13114.sandin.54.s013	Sandin54.Ac.achi.1213.hindgut	fish gut contents	10/28/13 0:00	Kiribati	not provided	Acanthurus achilles gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	Oceania:Kiribati:Central Line Islands:Starbuck Island	Ac.achi.1213.hindgut	not applicable	-5.641667	-155.877778	Southern Line Islands 2013	gut metagenome
13114.sandin.54.s014	Sandin54.Ac.achi.1214.foregut	fish gut contents	10/28/13 0:00	Kiribati	not provided	Acanthurus achilles gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	Oceania:Kiribati:Central Line Islands:Starbuck Island	Ac.achi.1214.foregut	not applicable	-5.641667	-155.877778	Southern Line Islands 2013	gut metagenome
13114.sandin.54.s015	Sandin54.Ac.achi.1214.hindgut	fish gut contents	10/28/13 0:00	Kiribati	not provided	Acanthurus achilles gut contents	0	Sandin	54	Sandin54	Fish gut contents	EMP sample	Host-associated	Animal	Animal proximal gut	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	Animal proximal gut (saline)	marine biome	animal-associated habitat	intestine environment	host-associated	Oceania:Kiribati:Central Line Islands:Starbuck Island	Ac.achi.1214.hindgut	not applicable	-5.641667	-155.877778	Southern Line Islands 2013	gut metagenome
13114.schmidt.56.s001	Schmidt56.soil.Nepal.1	soil	11/05/2015 0:00	Nepal	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	5110	Schmidt	56	Schmidt56	Peru and Nepal alpine soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	desert biome	montane desert	alpine soil	soil	Nepal:Mustang Region	Nep1.P1.Y1	not applicable	28.72122816	83.91438789	Schmidt Nepal and Peru soils	soil metagenome
13114.schmidt.56.s002	Schmidt56.soil.Nepal.2	soil	11/05/2015 0:00	Nepal	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	5110	Schmidt	56	Schmidt56	Peru and Nepal alpine soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	desert biome	montane desert	alpine soil	soil	Nepal:Mustang Region	Nep1.P2.Y1	not applicable	28.72122816	83.91438789	Schmidt Nepal and Peru soils	soil metagenome
13114.schmidt.56.s003	Schmidt56.soil.Nepal.3	soil	11/05/2015 0:00	Nepal	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	5110	Schmidt	56	Schmidt56	Peru and Nepal alpine soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	desert biome	montane desert	alpine soil	soil	Nepal:Mustang Region	Nep1.P3.Y1	not applicable	28.72122816	83.91438789	Schmidt Nepal and Peru soils	soil metagenome
13114.schmidt.56.s004	Schmidt56.soil.Nepal.4	soil	11/05/2015 0:00	Nepal	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	5110	Schmidt	56	Schmidt56	Peru and Nepal alpine soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	desert biome	montane desert	alpine soil	soil	Nepal:Mustang Region	Nep1.P4.Y1	not applicable	28.72122816	83.91438789	Schmidt Nepal and Peru soils	soil metagenome
13114.schmidt.56.s005	Schmidt56.soil.Nepal.5	soil	11/05/2015 0:00	Nepal	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	5110	Schmidt	56	Schmidt56	Peru and Nepal alpine soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	desert biome	montane desert	alpine soil	soil	Nepal:Mustang Region	Nep1.P5.Y1	not applicable	28.72122816	83.91438789	Schmidt Nepal and Peru soils	soil metagenome
13114.schmidt.56.s006	Schmidt56.soil.Nepal.6	soil	11/05/2015 0:00	Nepal	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	5110	Schmidt	56	Schmidt56	Peru and Nepal alpine soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	desert biome	montane desert	alpine soil	soil	Nepal:Mustang Region	Nep1.P6.Y1	not applicable	28.72122816	83.91438789	Schmidt Nepal and Peru soils	soil metagenome
13114.schmidt.56.s007	Schmidt56.soil.Nepal.7	soil	11/05/2015 0:00	Nepal	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	5110	Schmidt	56	Schmidt56	Peru and Nepal alpine soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	desert biome	montane desert	alpine soil	soil	Nepal:Mustang Region	Nep1.P7.Y1	not applicable	28.72122816	83.91438789	Schmidt Nepal and Peru soils	soil metagenome
